Order ID,Order Date,Product,Price,Quantity,City,State
882795,26-02-2023,Echo Dot,112.68,3,Philadelphia,AZ
359797,26-02-2023,Ring Doorbell,71.62,1,Los Angeles,CA
570998,26-02-2023,Kindle,50.76,5,Los Angeles,CA
127428,26-02-2023,Fire Stick,95.1,1,Philadelphia,CA
232685,26-02-2023,Fire Stick,97.39,2,Chicago,IL
934775,26-02-2023,Ring Doorbell,119.13,2,Chicago,NY
697447,27-02-2023,Smart Plug,40.38,4,Chicago,IL
201337,27-02-2023,Smart Plug,55.14,1,Philadelphia,NY
553343,27-02-2023,Kindle,48.17,4,New York,NY
414232,27-02-2023,Ring Doorbell,80.02,4,Phoenix,PA
302267,27-02-2023,Echo Dot,114.03,4,New York,NY
276095,27-02-2023,Alexa,80.9,1,Philadelphia,IL
653941,27-02-2023,Alexa,52.3,4,Los Angeles,PA
570832,27-02-2023,Smart Plug,65.65,4,Phoenix,PA
177512,27-02-2023,Smart Plug,99.58,1,Chicago,CA
733410,27-02-2023,Alexa,75.86,3,Los Angeles,AZ
357496,27-02-2023,Ring Doorbell,48.8,3,Chicago,CA
640006,27-02-2023,Fire Stick,92.67,4,Chicago,AZ
699165,27-02-2023,Kindle,92.8,2,New York,PA
678507,27-02-2023,Smart Plug,116.45,4,Phoenix,PA
475644,27-02-2023,Smart Plug,106.83,3,Chicago,NY
285026,27-02-2023,Alexa,106.29,3,Chicago,NY
650573,27-02-2023,Fire Stick,111.18,3,Phoenix,CA
414454,27-02-2023,Alexa,86.24,2,Philadelphia,AZ
486390,27-02-2023,Smart Plug,73,5,Los Angeles,NY
734833,27-02-2023,Ring Doorbell,34.31,1,Phoenix,CA
546858,27-02-2023,Alexa,65.53,3,Los Angeles,IL
882819,27-02-2023,Kindle,75,1,Chicago,CA
981305,27-02-2023,Smart Plug,114.92,3,New York,CA
755815,27-02-2023,Smart Plug,78.91,1,New York,PA
697467,27-02-2023,Smart Plug,83.56,2,New York,IL
751473,27-02-2023,Smart Plug,86.98,2,Chicago,IL
825516,27-02-2023,Smart Plug,112.93,3,Philadelphia,NY
895299,27-02-2023,Echo Dot,65.49,5,Chicago,PA
912009,27-02-2023,Echo Dot,112.34,4,Philadelphia,IL
784007,27-02-2023,Alexa,82.31,4,New York,CA
191007,27-02-2023,Ring Doorbell,35.02,5,Phoenix,AZ
301707,27-02-2023,Echo Dot,66.31,1,Chicago,PA
244959,27-02-2023,Smart Plug,37.83,2,Chicago,IL
143314,27-02-2023,Smart Plug,48.9,2,Philadelphia,NY
279275,27-02-2023,Smart Plug,62.56,5,Philadelphia,PA
100059,27-02-2023,Echo Dot,116.54,3,New York,IL
505889,27-02-2023,Echo Dot,82.88,1,New York,NY
548567,28-02-2023,Ring Doorbell,118.49,2,Chicago,NY
188231,28-02-2023,Fire Stick,57.6,4,Philadelphia,IL
564283,28-02-2023,Smart Plug,90.17,5,Phoenix,IL
299372,28-02-2023,Ring Doorbell,79.27,2,Phoenix,CA
483840,28-02-2023,Ring Doorbell,65.18,2,New York,PA
888226,28-02-2023,Fire Stick,111.73,2,Philadelphia,NY
362141,28-02-2023,Ring Doorbell,72.32,5,Philadelphia,PA
372865,28-02-2023,Fire Stick,65.37,2,New York,AZ
814646,28-02-2023,Ring Doorbell,51.75,2,New York,CA
892118,28-02-2023,Ring Doorbell,96.83,2,Phoenix,CA
981435,28-02-2023,Fire Stick,85.12,2,Los Angeles,AZ
858651,28-02-2023,Ring Doorbell,51.8,4,Los Angeles,CA
819623,28-02-2023,Smart Plug,103.85,5,Philadelphia,AZ
162722,28-02-2023,Echo Dot,115.37,5,New York,CA
807933,28-02-2023,Smart Plug,92.02,1,Philadelphia,PA
243960,28-02-2023,Echo Dot,67.97,5,New York,CA
925780,28-02-2023,Ring Doorbell,101.24,3,Philadelphia,NY
375677,28-02-2023,Smart Plug,79.88,4,New York,NY
252988,28-02-2023,Kindle,32.51,1,Phoenix,IL
161422,28-02-2023,Kindle,88.92,5,Los Angeles,PA
543741,28-02-2023,Smart Plug,98.39,5,New York,PA
496769,28-02-2023,Smart Plug,56.04,2,Chicago,PA
894576,28-02-2023,Smart Plug,56.79,2,New York,AZ
469722,28-02-2023,Kindle,59.61,2,Los Angeles,PA
866103,28-02-2023,Smart Plug,91.12,2,New York,IL
191045,28-02-2023,Alexa,50.09,4,Philadelphia,NY
819072,28-02-2023,Alexa,93.86,3,Phoenix,PA
976515,28-02-2023,Alexa,40.3,2,Philadelphia,PA
884946,28-02-2023,Smart Plug,76.28,3,Chicago,AZ
263590,28-02-2023,Ring Doorbell,97.98,5,Phoenix,AZ
123830,28-02-2023,Fire Stick,90.1,4,New York,PA
997013,28-02-2023,Fire Stick,86.09,1,Phoenix,IL
960717,28-02-2023,Echo Dot,95.94,1,Los Angeles,PA
408697,28-02-2023,Ring Doorbell,40.95,4,Los Angeles,PA
843245,28-02-2023,Alexa,77.65,1,Los Angeles,AZ
588041,28-02-2023,Kindle,104.13,2,Los Angeles,PA
915127,01-03-2023,Alexa,69.45,2,Chicago,CA
568486,01-03-2023,Alexa,50.63,5,New York,IL
901135,01-03-2023,Echo Dot,38.29,3,Chicago,NY
252550,01-03-2023,Ring Doorbell,105.97,5,New York,PA
167918,01-03-2023,Alexa,114.51,1,Phoenix,IL
392272,01-03-2023,Fire Stick,86.43,2,Los Angeles,IL
677538,01-03-2023,Kindle,30.69,2,Philadelphia,AZ
322191,01-03-2023,Fire Stick,34.18,1,Philadelphia,AZ
732065,01-03-2023,Alexa,45.48,2,Phoenix,CA
399270,01-03-2023,Smart Plug,31,4,Los Angeles,AZ
730904,01-03-2023,Kindle,76.71,4,Chicago,PA
671087,01-03-2023,Kindle,54.99,5,Phoenix,NY
325300,01-03-2023,Echo Dot,46.72,1,New York,CA
551464,01-03-2023,Echo Dot,66.19,1,Philadelphia,AZ
395051,01-03-2023,Kindle,44.58,1,Chicago,NY
107644,01-03-2023,Kindle,82.97,1,Chicago,IL
396727,01-03-2023,Ring Doorbell,36.96,4,New York,PA
154560,01-03-2023,Fire Stick,52.54,4,New York,IL
595821,01-03-2023,Alexa,38.12,3,Philadelphia,IL
472778,01-03-2023,Kindle,110.81,3,New York,CA
729877,01-03-2023,Ring Doorbell,58.3,5,Los Angeles,NY
404132,01-03-2023,Smart Plug,97.9,5,Phoenix,CA
503662,01-03-2023,Alexa,41.61,2,New York,NY
385306,01-03-2023,Kindle,99.7,3,Los Angeles,IL
245222,01-03-2023,Ring Doorbell,73.62,4,Los Angeles,PA
195373,01-03-2023,Echo Dot,97.07,4,New York,CA
610323,01-03-2023,Echo Dot,73.91,4,Phoenix,PA
619399,01-03-2023,Echo Dot,45.47,2,Philadelphia,NY
660291,01-03-2023,Smart Plug,41.67,1,New York,PA
151746,01-03-2023,Fire Stick,49.96,3,Philadelphia,CA
166923,01-03-2023,Alexa,71.81,3,New York,NY
570961,01-03-2023,Fire Stick,74.46,3,Phoenix,PA
756343,01-03-2023,Fire Stick,74.1,4,Philadelphia,NY
489454,01-03-2023,Fire Stick,84.17,4,Chicago,PA
147114,01-03-2023,Echo Dot,40.72,4,Los Angeles,NY
721975,01-03-2023,Alexa,107.18,2,Chicago,NY
151274,01-03-2023,Echo Dot,107.73,5,Philadelphia,CA
318411,02-03-2023,Fire Stick,85.88,4,Los Angeles,AZ
905810,02-03-2023,Ring Doorbell,103.85,3,Phoenix,AZ
352816,02-03-2023,Ring Doorbell,47.8,2,New York,AZ
369692,02-03-2023,Kindle,74.79,4,Chicago,AZ
663909,02-03-2023,Smart Plug,41.89,3,Philadelphia,NY
872948,02-03-2023,Ring Doorbell,80.79,5,Philadelphia,CA
821671,02-03-2023,Ring Doorbell,118.5,4,Los Angeles,AZ
357870,02-03-2023,Ring Doorbell,47.37,3,Chicago,PA
711189,02-03-2023,Smart Plug,47.27,2,New York,CA
851603,02-03-2023,Ring Doorbell,103.15,4,Los Angeles,CA
739711,02-03-2023,Fire Stick,66.35,3,New York,IL
876825,02-03-2023,Echo Dot,53.98,3,Phoenix,PA
189673,02-03-2023,Alexa,48.5,3,Los Angeles,AZ
380014,02-03-2023,Echo Dot,81.42,2,Philadelphia,NY
145738,02-03-2023,Alexa,77.39,5,Phoenix,PA
167537,02-03-2023,Kindle,112.6,5,Philadelphia,PA
341015,02-03-2023,Alexa,72.88,4,Chicago,CA
507972,02-03-2023,Alexa,82.77,4,Phoenix,AZ
419851,02-03-2023,Kindle,73.42,5,New York,IL
848759,02-03-2023,Smart Plug,106.91,3,Philadelphia,NY
241118,02-03-2023,Alexa,40.98,3,Chicago,CA
254724,02-03-2023,Kindle,69.03,2,Philadelphia,CA
417173,02-03-2023,Alexa,108.13,2,Phoenix,CA
399100,02-03-2023,Echo Dot,33.47,1,Los Angeles,IL
376030,02-03-2023,Kindle,97.83,3,Los Angeles,NY
448425,02-03-2023,Fire Stick,53.46,1,Phoenix,IL
466797,02-03-2023,Ring Doorbell,99.95,4,New York,PA
270020,02-03-2023,Alexa,83.27,1,Phoenix,CA
828690,02-03-2023,Alexa,66.51,5,New York,PA
735993,02-03-2023,Echo Dot,100.59,1,Chicago,IL
215431,02-03-2023,Echo Dot,51.66,5,Phoenix,CA
892594,02-03-2023,Fire Stick,66.4,2,Los Angeles,AZ
476371,02-03-2023,Kindle,41.29,4,New York,PA
182293,02-03-2023,Ring Doorbell,46.34,3,Phoenix,PA
761265,02-03-2023,Fire Stick,75.82,1,Chicago,AZ
587517,02-03-2023,Fire Stick,51.92,4,Los Angeles,PA
480959,02-03-2023,Smart Plug,43.07,3,New York,NY
750902,03-03-2023,Ring Doorbell,69.12,1,New York,PA
210580,03-03-2023,Fire Stick,45.71,4,Los Angeles,CA
419627,03-03-2023,Alexa,109.27,1,Philadelphia,PA
662745,03-03-2023,Fire Stick,109.88,3,Philadelphia,PA
709228,03-03-2023,Ring Doorbell,111.7,4,Chicago,NY
508724,03-03-2023,Echo Dot,116.53,2,Philadelphia,AZ
643964,03-03-2023,Echo Dot,52.23,5,New York,IL
450940,03-03-2023,Ring Doorbell,80.94,2,Los Angeles,NY
696721,03-03-2023,Alexa,56.63,2,Phoenix,NY
482170,03-03-2023,Smart Plug,45.73,5,New York,IL
494780,03-03-2023,Fire Stick,54.48,3,New York,CA
607854,03-03-2023,Kindle,59.16,5,Phoenix,CA
769230,03-03-2023,Echo Dot,71.38,4,Phoenix,AZ
376363,03-03-2023,Alexa,43.42,1,New York,CA
313049,03-03-2023,Kindle,36.73,4,Los Angeles,NY
513096,03-03-2023,Ring Doorbell,65.03,2,Philadelphia,AZ
220082,03-03-2023,Fire Stick,81.31,1,Chicago,NY
503595,03-03-2023,Fire Stick,103.24,3,Chicago,IL
809654,03-03-2023,Fire Stick,74.74,2,Chicago,AZ
102948,03-03-2023,Kindle,92.78,1,Chicago,CA
612377,03-03-2023,Fire Stick,107.59,4,Chicago,IL
660190,03-03-2023,Smart Plug,90.87,1,Chicago,IL
314579,03-03-2023,Kindle,46.22,5,New York,IL
108969,03-03-2023,Echo Dot,87.69,5,Los Angeles,IL
687093,03-03-2023,Ring Doorbell,118.23,1,Phoenix,PA
382790,03-03-2023,Smart Plug,103.51,5,Los Angeles,NY
291638,03-03-2023,Alexa,79.21,4,Philadelphia,PA
155818,03-03-2023,Fire Stick,109.77,2,New York,PA
556667,03-03-2023,Alexa,34.83,4,Philadelphia,NY
627966,03-03-2023,Echo Dot,100.19,5,Chicago,AZ
620775,03-03-2023,Alexa,87.18,2,New York,CA
864404,03-03-2023,Echo Dot,46.29,2,New York,IL
717343,03-03-2023,Alexa,100.24,3,Phoenix,IL
739974,03-03-2023,Echo Dot,114.12,2,Philadelphia,NY
223439,03-03-2023,Kindle,97.95,4,New York,IL
218189,03-03-2023,Kindle,93.05,3,Los Angeles,PA
890446,04-03-2023,Ring Doorbell,97.46,3,Phoenix,IL
760467,04-03-2023,Ring Doorbell,40.1,3,New York,PA
603390,04-03-2023,Alexa,110.34,4,Phoenix,NY
989064,04-03-2023,Smart Plug,86.32,2,Phoenix,NY
661711,04-03-2023,Smart Plug,55.82,5,Chicago,IL
744303,04-03-2023,Kindle,36.66,2,Chicago,CA
222308,04-03-2023,Fire Stick,98.5,5,Chicago,AZ
466068,04-03-2023,Fire Stick,89.09,1,Philadelphia,AZ
207416,04-03-2023,Smart Plug,89.81,3,New York,PA
918764,04-03-2023,Alexa,71.58,2,Chicago,NY
467452,04-03-2023,Smart Plug,107.48,1,Los Angeles,AZ
527226,04-03-2023,Ring Doorbell,111.19,1,Philadelphia,PA
451079,04-03-2023,Kindle,80.69,4,New York,AZ
357572,04-03-2023,Alexa,101.17,2,New York,PA
364805,04-03-2023,Kindle,100.96,4,Philadelphia,PA
235870,04-03-2023,Smart Plug,91.15,3,Phoenix,PA
821436,04-03-2023,Smart Plug,65.19,2,Philadelphia,PA
515545,04-03-2023,Kindle,65.25,4,Phoenix,PA
811420,04-03-2023,Alexa,49.35,5,New York,NY
912282,04-03-2023,Alexa,33.27,2,New York,AZ
315777,04-03-2023,Echo Dot,62.75,5,Philadelphia,PA
622845,04-03-2023,Kindle,89.36,4,New York,PA
349246,04-03-2023,Smart Plug,66.43,2,New York,CA
234229,04-03-2023,Kindle,86.49,3,Chicago,AZ
923917,04-03-2023,Kindle,104.31,2,Los Angeles,NY
479075,04-03-2023,Fire Stick,79.57,4,New York,CA
586370,04-03-2023,Echo Dot,66.28,5,New York,CA
666568,04-03-2023,Alexa,33.21,3,Los Angeles,AZ
283217,04-03-2023,Fire Stick,64.8,3,Los Angeles,PA
213032,04-03-2023,Echo Dot,85.25,1,Chicago,AZ
441434,04-03-2023,Fire Stick,108.42,1,Philadelphia,CA
629497,04-03-2023,Echo Dot,55.92,2,New York,CA
685690,04-03-2023,Echo Dot,63.01,3,Los Angeles,PA
311098,04-03-2023,Ring Doorbell,65.68,2,Los Angeles,IL
107645,04-03-2023,Kindle,100.53,5,Chicago,AZ
400652,04-03-2023,Echo Dot,93.3,2,New York,CA
726746,04-03-2023,Smart Plug,38.82,3,Philadelphia,AZ
622349,05-03-2023,Smart Plug,57.22,4,Philadelphia,CA
944254,05-03-2023,Smart Plug,111.03,5,New York,CA
463113,05-03-2023,Smart Plug,95.19,5,New York,NY
237090,05-03-2023,Fire Stick,104.82,4,Phoenix,CA
544124,05-03-2023,Alexa,87.24,5,Philadelphia,NY
257446,05-03-2023,Alexa,104.19,2,Chicago,IL
211375,05-03-2023,Ring Doorbell,97.02,5,Los Angeles,AZ
348880,05-03-2023,Echo Dot,98.37,2,Chicago,CA
457752,05-03-2023,Alexa,72.76,1,Los Angeles,CA
351365,05-03-2023,Fire Stick,83.12,2,New York,CA
196856,05-03-2023,Smart Plug,90.1,5,Philadelphia,IL
586315,05-03-2023,Smart Plug,41.19,4,Philadelphia,AZ
475775,05-03-2023,Smart Plug,111.47,5,Chicago,NY
315570,05-03-2023,Alexa,57.54,3,New York,CA
887458,05-03-2023,Alexa,54.42,1,Philadelphia,AZ
694297,05-03-2023,Kindle,73,5,New York,CA
301275,05-03-2023,Kindle,92.25,5,New York,CA
806466,05-03-2023,Alexa,86.05,1,Los Angeles,AZ
848785,05-03-2023,Ring Doorbell,76.34,4,Philadelphia,NY
715964,05-03-2023,Ring Doorbell,38.63,2,Philadelphia,PA
444650,05-03-2023,Ring Doorbell,115.87,1,New York,NY
312549,05-03-2023,Smart Plug,30.14,1,Los Angeles,AZ
883954,05-03-2023,Alexa,68.78,5,New York,IL
194564,05-03-2023,Fire Stick,106.01,3,Los Angeles,NY
395596,05-03-2023,Kindle,31.84,3,Chicago,AZ
889700,05-03-2023,Smart Plug,84.36,2,Los Angeles,CA
705017,05-03-2023,Kindle,112.81,3,Philadelphia,IL
193602,05-03-2023,Ring Doorbell,42.68,2,Philadelphia,PA
493874,05-03-2023,Echo Dot,70.62,2,Los Angeles,PA
134064,05-03-2023,Echo Dot,115.3,2,New York,CA
789653,05-03-2023,Echo Dot,109.55,1,New York,AZ
667330,05-03-2023,Ring Doorbell,35.59,5,Chicago,CA
991886,05-03-2023,Ring Doorbell,73.66,4,Chicago,AZ
238864,05-03-2023,Alexa,114.22,3,Los Angeles,AZ
499820,05-03-2023,Kindle,94.73,2,Phoenix,NY
278893,05-03-2023,Fire Stick,75.38,1,Philadelphia,PA
138557,06-03-2023,Kindle,30.45,3,Los Angeles,IL
107420,06-03-2023,Ring Doorbell,76.59,1,Phoenix,IL
793881,06-03-2023,Ring Doorbell,112.8,1,Philadelphia,AZ
355023,06-03-2023,Smart Plug,79.07,1,New York,NY
869208,06-03-2023,Alexa,43.71,3,Philadelphia,IL
909450,06-03-2023,Kindle,97.13,3,Phoenix,CA
749488,06-03-2023,Alexa,66.9,1,Chicago,NY
163076,06-03-2023,Alexa,85.24,1,Los Angeles,NY
629396,06-03-2023,Fire Stick,119.04,2,Los Angeles,CA
716974,06-03-2023,Smart Plug,113.93,1,Phoenix,CA
957215,06-03-2023,Fire Stick,74.69,4,Phoenix,IL
698225,06-03-2023,Ring Doorbell,52.92,1,Philadelphia,NY
765357,06-03-2023,Fire Stick,32.21,4,Phoenix,IL
367405,06-03-2023,Alexa,66.72,2,New York,IL
300876,06-03-2023,Alexa,42.53,2,Los Angeles,NY
433664,06-03-2023,Fire Stick,50.27,5,Chicago,CA
611653,06-03-2023,Ring Doorbell,93.83,1,Philadelphia,CA
645214,06-03-2023,Echo Dot,42.73,1,Phoenix,IL
590614,06-03-2023,Echo Dot,118.15,3,Los Angeles,AZ
853354,06-03-2023,Fire Stick,43.86,4,Phoenix,IL
296618,06-03-2023,Alexa,110.61,3,Phoenix,CA
510360,06-03-2023,Alexa,60.62,2,New York,IL
359831,06-03-2023,Smart Plug,85.93,1,Los Angeles,CA
756537,06-03-2023,Alexa,77.99,3,Philadelphia,PA
585698,06-03-2023,Ring Doorbell,34.46,2,Los Angeles,NY
685240,06-03-2023,Kindle,99.78,3,Phoenix,CA
502384,06-03-2023,Ring Doorbell,45.28,3,New York,AZ
892796,06-03-2023,Kindle,48.21,4,Philadelphia,AZ
753421,06-03-2023,Alexa,76.61,1,Los Angeles,PA
651321,06-03-2023,Fire Stick,31.97,5,Los Angeles,NY
148545,06-03-2023,Ring Doorbell,93.26,5,Phoenix,AZ
111865,06-03-2023,Ring Doorbell,50.51,4,Chicago,NY
118936,06-03-2023,Kindle,77.44,1,New York,NY
884136,06-03-2023,Alexa,45.02,1,Phoenix,CA
702151,06-03-2023,Alexa,92.67,2,New York,NY
984220,06-03-2023,Kindle,31.33,1,Los Angeles,IL
724902,06-03-2023,Alexa,60.08,2,Los Angeles,CA
496957,07-03-2023,Fire Stick,73.37,1,New York,CA
992021,07-03-2023,Ring Doorbell,45.22,2,New York,IL
975969,07-03-2023,Echo Dot,30.08,3,New York,CA
759199,07-03-2023,Ring Doorbell,110.78,4,Chicago,PA
992317,07-03-2023,Kindle,105.53,3,Philadelphia,PA
381283,07-03-2023,Kindle,34.41,2,New York,PA
846294,07-03-2023,Alexa,98.39,3,Chicago,NY
939181,07-03-2023,Fire Stick,52.86,1,New York,CA
387180,07-03-2023,Kindle,32.94,2,Philadelphia,AZ
989973,07-03-2023,Alexa,77.66,5,Chicago,AZ
276344,07-03-2023,Alexa,112.35,5,Phoenix,PA
315116,07-03-2023,Ring Doorbell,48.69,2,Phoenix,CA
158788,07-03-2023,Ring Doorbell,45.93,3,Chicago,PA
131611,07-03-2023,Alexa,112.41,1,New York,PA
826187,07-03-2023,Smart Plug,45,4,Chicago,IL
786469,07-03-2023,Smart Plug,30.93,1,Chicago,CA
643769,07-03-2023,Fire Stick,107.24,2,Philadelphia,IL
891679,07-03-2023,Echo Dot,34.13,4,Phoenix,IL
808981,07-03-2023,Smart Plug,55.65,1,Phoenix,CA
600365,07-03-2023,Fire Stick,53.07,4,New York,NY
387463,07-03-2023,Alexa,88.62,3,Phoenix,NY
794694,07-03-2023,Alexa,50.86,3,New York,AZ
123728,07-03-2023,Echo Dot,63.19,4,Chicago,NY
985588,07-03-2023,Kindle,94.25,3,Phoenix,CA
523658,07-03-2023,Smart Plug,74.67,3,Philadelphia,IL
711134,07-03-2023,Smart Plug,89.7,1,New York,IL
928953,07-03-2023,Alexa,45.1,4,New York,AZ
426921,07-03-2023,Fire Stick,115.4,1,New York,AZ
243209,07-03-2023,Ring Doorbell,77.18,2,Los Angeles,NY
798996,07-03-2023,Echo Dot,31.23,3,Philadelphia,IL
508121,07-03-2023,Echo Dot,63.02,4,Phoenix,PA
711597,07-03-2023,Kindle,96.52,2,Philadelphia,IL
916456,07-03-2023,Kindle,62.3,5,Los Angeles,IL
558182,07-03-2023,Ring Doorbell,71.77,1,Phoenix,IL
904134,07-03-2023,Fire Stick,45.5,3,Philadelphia,NY
247577,07-03-2023,Fire Stick,51.93,3,Philadelphia,PA
825150,08-03-2023,Echo Dot,32.72,5,New York,PA
230225,08-03-2023,Alexa,78.06,1,Phoenix,AZ
947503,08-03-2023,Fire Stick,82.4,2,New York,NY
885735,08-03-2023,Ring Doorbell,41.62,2,Los Angeles,PA
345615,08-03-2023,Fire Stick,60.69,5,Los Angeles,NY
239570,08-03-2023,Kindle,71.8,3,New York,IL
177710,08-03-2023,Kindle,118.62,2,Phoenix,PA
158456,08-03-2023,Ring Doorbell,67.06,5,Los Angeles,CA
326030,08-03-2023,Kindle,56.76,3,Phoenix,IL
260805,08-03-2023,Alexa,78.17,4,Chicago,NY
342254,08-03-2023,Echo Dot,88.33,4,Phoenix,AZ
728568,08-03-2023,Alexa,74.53,5,New York,AZ
943590,08-03-2023,Kindle,68.67,1,New York,CA
628199,08-03-2023,Smart Plug,82.17,3,Philadelphia,AZ
280177,08-03-2023,Smart Plug,78.7,4,Philadelphia,AZ
173876,08-03-2023,Echo Dot,58.44,3,Chicago,AZ
838319,08-03-2023,Kindle,68.53,1,New York,NY
267744,08-03-2023,Ring Doorbell,60.54,2,Los Angeles,IL
956844,08-03-2023,Kindle,71.13,3,Philadelphia,CA
297311,08-03-2023,Alexa,106.16,1,New York,IL
425948,08-03-2023,Echo Dot,76.06,2,Philadelphia,PA
686015,08-03-2023,Alexa,63.12,2,Chicago,CA
596990,08-03-2023,Ring Doorbell,110.85,3,Chicago,IL
368584,08-03-2023,Kindle,58.84,3,Los Angeles,IL
852833,08-03-2023,Ring Doorbell,79.91,3,Chicago,PA
560776,08-03-2023,Fire Stick,74.33,3,Los Angeles,NY
243802,08-03-2023,Smart Plug,114.15,4,Philadelphia,IL
164792,08-03-2023,Kindle,61.71,2,Chicago,CA
776740,08-03-2023,Fire Stick,93.31,3,Philadelphia,NY
915404,08-03-2023,Smart Plug,87.6,3,Chicago,NY
950817,08-03-2023,Fire Stick,30.18,5,Chicago,IL
745545,08-03-2023,Echo Dot,94.45,3,Phoenix,NY
792473,08-03-2023,Fire Stick,84.96,5,Chicago,CA
241221,08-03-2023,Ring Doorbell,64.74,4,Philadelphia,PA
679302,08-03-2023,Fire Stick,106.88,1,Phoenix,AZ
138402,08-03-2023,Echo Dot,46.96,5,New York,IL
883021,08-03-2023,Fire Stick,104.89,4,New York,CA
707205,09-03-2023,Smart Plug,119.62,5,Phoenix,IL
542773,09-03-2023,Fire Stick,70.12,2,Philadelphia,AZ
460039,09-03-2023,Ring Doorbell,70.71,2,Philadelphia,PA
340416,09-03-2023,Ring Doorbell,104.52,5,Phoenix,NY
755603,09-03-2023,Fire Stick,80.51,2,Chicago,NY
746943,09-03-2023,Echo Dot,65.36,1,Los Angeles,AZ
233486,09-03-2023,Smart Plug,67.2,1,Los Angeles,AZ
234928,09-03-2023,Echo Dot,38,4,New York,CA
696087,09-03-2023,Fire Stick,76.18,3,Los Angeles,PA
344561,09-03-2023,Echo Dot,48.07,1,Chicago,AZ
574551,09-03-2023,Ring Doorbell,93.01,5,Los Angeles,CA
746914,09-03-2023,Echo Dot,101.44,1,Phoenix,NY
754839,09-03-2023,Fire Stick,72.42,2,Phoenix,NY
683237,09-03-2023,Fire Stick,59.55,2,New York,AZ
665680,09-03-2023,Ring Doorbell,84.35,1,Los Angeles,IL
243542,09-03-2023,Ring Doorbell,30.78,5,Phoenix,AZ
769132,09-03-2023,Ring Doorbell,81.96,4,Philadelphia,PA
782742,09-03-2023,Kindle,91.75,1,Los Angeles,NY
592661,09-03-2023,Fire Stick,51.61,3,New York,NY
447088,09-03-2023,Fire Stick,100.56,1,Phoenix,PA
748340,09-03-2023,Kindle,87.26,3,Philadelphia,IL
573615,09-03-2023,Smart Plug,71.31,2,Los Angeles,IL
768944,09-03-2023,Kindle,32.81,1,New York,PA
778751,09-03-2023,Echo Dot,32.55,5,Philadelphia,CA
447520,09-03-2023,Kindle,36.68,1,Los Angeles,CA
584423,09-03-2023,Ring Doorbell,83.72,5,Chicago,NY
990560,09-03-2023,Kindle,85.56,2,Philadelphia,CA
112097,09-03-2023,Smart Plug,86.51,1,Philadelphia,NY
479684,09-03-2023,Alexa,32.46,1,Phoenix,CA
249911,09-03-2023,Smart Plug,88.2,4,New York,CA
222202,09-03-2023,Kindle,64.17,5,Los Angeles,PA
603635,09-03-2023,Echo Dot,84.56,1,New York,IL
314382,09-03-2023,Echo Dot,104.54,2,New York,NY
924125,09-03-2023,Alexa,32.25,3,New York,AZ
414132,09-03-2023,Fire Stick,106.8,4,New York,CA
149769,09-03-2023,Ring Doorbell,63.09,4,New York,IL
749764,10-03-2023,Ring Doorbell,81.63,3,Phoenix,AZ
751554,10-03-2023,Ring Doorbell,99.51,5,Philadelphia,PA
233541,10-03-2023,Kindle,94.35,4,Philadelphia,PA
505684,10-03-2023,Fire Stick,31.44,1,Philadelphia,IL
594222,10-03-2023,Echo Dot,70.77,2,New York,CA
794385,10-03-2023,Fire Stick,102.57,4,Chicago,PA
228237,10-03-2023,Smart Plug,48.83,3,New York,PA
496381,10-03-2023,Ring Doorbell,111.68,2,New York,AZ
944035,10-03-2023,Smart Plug,72,1,Phoenix,CA
307978,10-03-2023,Alexa,103.79,3,Chicago,PA
143251,10-03-2023,Fire Stick,106.9,1,Philadelphia,AZ
409670,10-03-2023,Alexa,48.63,3,Philadelphia,PA
727022,10-03-2023,Smart Plug,114.89,3,Los Angeles,CA
993974,10-03-2023,Ring Doorbell,98.4,5,Philadelphia,NY
335368,10-03-2023,Smart Plug,67.49,2,Philadelphia,NY
653230,10-03-2023,Alexa,105.14,1,New York,IL
669305,10-03-2023,Smart Plug,39.88,1,New York,IL
160555,10-03-2023,Fire Stick,36.77,2,Philadelphia,CA
787569,10-03-2023,Kindle,101.51,2,Los Angeles,PA
401509,10-03-2023,Kindle,55.18,1,Los Angeles,PA
557297,10-03-2023,Smart Plug,108.86,2,Los Angeles,CA
125976,10-03-2023,Kindle,34.68,1,Los Angeles,CA
141969,10-03-2023,Kindle,45,3,Los Angeles,CA
531541,10-03-2023,Kindle,97.61,5,Phoenix,AZ
877047,10-03-2023,Ring Doorbell,110.57,3,Chicago,IL
549957,10-03-2023,Ring Doorbell,88.45,4,Chicago,NY
639803,10-03-2023,Smart Plug,114.38,2,Philadelphia,AZ
529390,10-03-2023,Kindle,70.24,4,Philadelphia,PA
173663,10-03-2023,Alexa,103.44,2,Chicago,AZ
939811,10-03-2023,Ring Doorbell,52.9,2,New York,PA
389535,10-03-2023,Alexa,118.32,5,Phoenix,CA
307348,10-03-2023,Kindle,61.52,4,Chicago,IL
429225,10-03-2023,Echo Dot,113.78,3,New York,NY
844587,10-03-2023,Echo Dot,50.51,2,Los Angeles,NY
419428,10-03-2023,Alexa,38.28,5,Philadelphia,AZ
182054,10-03-2023,Alexa,62.72,1,Chicago,PA
817566,10-03-2023,Kindle,30.86,5,New York,IL
987595,11-03-2023,Smart Plug,33.83,4,Philadelphia,IL
455734,11-03-2023,Alexa,113.91,1,Phoenix,IL
